#OG_name	Apoc_proteins.faa	Nvec_proteins.faa	Ahya_proteins.faa
OG_1236	2	1	1
OG_1237	1	0	3
OG_1238	1	5	1
OG_1239	0	2	2
OG_1240	1	0	1
OG_1241	1	3	1
OG_1242	1	2	1
OG_1243	1	0	6
OG_1244	2	1	1
OG_1245	3	3	2
OG_1246	1	5	0
OG_1247	2	1	1
OG_1248	3	1	1
OG_1249	1	1	2
OG_1250	3	1	1
OG_1251	2	3	1
OG_1252	0	5	1
OG_1253	2	0	3
OG_1254	2	4	2
OG_1255	2	2	1
OG_1256	2	0	1
OG_1257	2	2	1
OG_1258	2	1	1
OG_1259	2	5	5
OG_1260	2	4	1
OG_1261	1	1	1
OG_1262	2	0	1
OG_1263	8	0	2
OG_1264	2	2	1
OG_1265	1	1	1
OG_1266	1	1	1
OG_1267	2	2	1
OG_1268	2	1	4
OG_1269	2	1	1
OG_1270	1	1	1
OG_1271	1	2	1
OG_1272	2	1	1
OG_1273	1	2	1
OG_1274	1	0	12
OG_1275	2	1	1
OG_1276	1	1	1
OG_1277	1	0	3
OG_1278	1	0	2
OG_1279	2	1	1
OG_1280	3	1	0
OG_1281	1	9	1
OG_1282	2	2	0
OG_1283	4	0	1
OG_1284	1	2	2
OG_1285	2	3	1
OG_1286	1	2	0
OG_1287	1	2	2
OG_1288	1	1	1
OG_1289	1	1	3
OG_1290	1	1	3
OG_1291	1	3	1
OG_1292	2	4	2
OG_1293	1	3	1
OG_1294	2	0	1
OG_1295	3	2	1
OG_1296	1	2	1
OG_1297	1	0	2
OG_1298	5	3	0
OG_1299	1	2	0
OG_1300	1	1	1
OG_1301	2	0	1
OG_1302	1	1	1
OG_1303	2	4	1
OG_1304	1	1	1
OG_1305	1	2	1
OG_1306	1	2	1
OG_1307	1	2	1
OG_1308	1	1	1
OG_1309	1	1	1
OG_1310	1	2	2
OG_1311	1	2	2
OG_1312	1	2	3
OG_1313	2	12	1
OG_1314	1	1	1
OG_1315	1	5	1
OG_1316	1	1	1
OG_1317	3	1	0
OG_1318	1	3	1
OG_1319	4	0	2
OG_1320	2	0	3
OG_1321	1	1	1
OG_1322	1	0	2
OG_1323	2	0	1
OG_1324	1	1	1
OG_1325	5	0	6
OG_1326	1	2	1
OG_1327	1	2	1
OG_1328	1	0	3
OG_1329	1	1	1
OG_1330	0	1	1
OG_1331	1	0	2
OG_1332	1	2	1
OG_1333	2	1	1
OG_1334	3	0	1
OG_1335	1	4	1
OG_1336	1	6	2
OG_1337	1	0	2
OG_1338	1	2	3
OG_1339	1	0	7
OG_1340	0	1	1
OG_1341	1	0	2
OG_1342	1	1	1
OG_1343	1	1	1
OG_1344	3	0	2
OG_1345	1	1	1
OG_1346	1	0	5
OG_1347	1	0	2
OG_1348	1	7	1
OG_1349	5	0	2
OG_1350	4	2	2
OG_1351	1	1	1
OG_1352	52	1	1
OG_1353	2	4	1
OG_1354	2	1	1
OG_1355	2	4	1
OG_1356	1	3	1
OG_1357	1	0	3
OG_1358	1	1	2
OG_1359	1	9	1
OG_1360	4	3	0
OG_1361	2	1	1
OG_1362	3	10	0
OG_1363	1	3	1
OG_1364	1	3	1
OG_1365	1	1	1
OG_1366	1	1	2
OG_1367	1	1	1
OG_1368	1	1	1
OG_1369	1	0	2
OG_1370	2	0	1
OG_1371	1	0	1
OG_1372	1	0	3
OG_1373	1	1	1
OG_1374	2	5	0
OG_1375	1	1	1
OG_1376	2	4	0
OG_1377	1	2	1
OG_1378	3	1	3
OG_1379	1	1	0
OG_1380	1	1	1
OG_1381	1	0	1
OG_1382	1	1	1
OG_1383	2	3	0
OG_1384	1	1	0
OG_1385	1	1	0
OG_1386	2	0	1
OG_1387	1	2	0
OG_1388	1	6	1
OG_1389	1	0	2
OG_1390	1	0	1
OG_1391	1	0	2
OG_1392	1	0	1
OG_1393	1	4	1
OG_1394	1	1	0
OG_1395	1	4	1
OG_1396	1	1	1
OG_1397	1	2	0
OG_1398	1	1	0
OG_1399	1	1	1
OG_1400	1	1	1
OG_1401	1	1	0
OG_1402	1	7	1
OG_1403	1	0	2
OG_1404	2	1	1
OG_1405	2	1	0
OG_1406	1	1	0
OG_1407	1	1	0
OG_1408	1	3	1
OG_1409	1	1	1
OG_1410	1	1	1
OG_1411	2	1	0
OG_1412	2	1	0
OG_1413	1	1	1
OG_1414	1	0	1
OG_1415	1	2	1
OG_1416	1	0	1
OG_1417	1	1	1
OG_1418	1	0	2
OG_1419	3	2	0
OG_1420	1	1	1
OG_1421	1	1	1
OG_1422	1	0	1
OG_1423	1	0	1
OG_1424	1	2	0
OG_1425	1	1	1
OG_1426	1	2	0
OG_1427	2	1	1
OG_1428	1	2	0
OG_1429	1	1	1
OG_1430	1	1	1
OG_1431	2	1	1
OG_1432	1	1	1
OG_1433	1	2	0
OG_1434	1	0	1
OG_1435	2	5	0
OG_1436	1	1	1
OG_1437	1	1	0
OG_1438	1	1	0
OG_1439	1	1	1
OG_1440	2	3	0
OG_1441	1	1	1
OG_1442	1	1	0
OG_1443	2	2	1
OG_1444	2	1	0
OG_1445	3	2	0
OG_1446	2	0	1
OG_1447	1	0	1
OG_1448	1	1	0
OG_1449	2	0	1
OG_1450	1	1	1
OG_1451	2	3	0
OG_1452	1	0	1
OG_1453	1	1	1
OG_1454	2	0	1
OG_1455	1	1	1
OG_1456	1	1	1
OG_1457	1	1	0
OG_1458	1	0	1
OG_1459	1	0	1
OG_1460	1	1	1
OG_1461	1	0	1
OG_1462	1	0	1
OG_1463	1	1	1
OG_1464	2	0	1
OG_1465	1	1	0
OG_1466	1	0	1
OG_1467	1	1	0
OG_1468	1	1	1
OG_1469	3	1	0
OG_1470	1	0	2
OG_1471	1	0	1
OG_1472	1	4	1
OG_1473	1	1	1
OG_1474	1	0	1
OG_1475	2	1	1
OG_1476	2	0	1
OG_1477	1	0	1
OG_1478	1	1	0
OG_1479	1	0	1
OG_1480	1	1	1
OG_1481	1	0	1
OG_1482	1	0	1
OG_1483	1	3	2
OG_1484	1	0	2
OG_1485	1	1	1
OG_1486	1	1	1
OG_1487	2	1	1
OG_1488	1	2	0
OG_1489	1	1	1
OG_1490	8	1	0
OG_1491	1	2	1
OG_1492	1	1	1
OG_1493	1	2	0
OG_1494	1	1	1
OG_1495	1	1	0
OG_1496	3	2	0
OG_1497	1	0	1
OG_1498	1	1	0
OG_1499	1	1	0
OG_1500	2	7	0
OG_1501	1	0	1
OG_1502	1	1	0
OG_1503	2	1	0
OG_1504	1	1	1
OG_1505	1	1	0
OG_1506	1	4	1
OG_1507	1	1	1
OG_1508	2	4	2
OG_1509	1	1	0
OG_1510	1	0	1
OG_1511	1	1	0
OG_1512	1	0	2
OG_1513	1	1	0
OG_1514	1	1	1
OG_1515	1	2	1
OG_1516	1	2	0
OG_1517	1	1	0
OG_1518	1	2	0
OG_1519	2	1	1
OG_1520	1	1	0
OG_1521	2	1	0
OG_1522	1	0	1
OG_1523	1	0	2
OG_1524	2	1	0
OG_1525	1	0	1
OG_1526	1	0	2
OG_1527	1	2	1
OG_1528	1	1	1
OG_1529	1	0	1
OG_1530	1	2	1
OG_1531	2	1	1
OG_1532	1	2	0
OG_1533	1	1	1
OG_1534	1	0	1
OG_1535	1	1	0
OG_1536	2	0	1
OG_1537	2	0	1
OG_1538	1	0	2
OG_1539	1	1	1
OG_1540	1	0	1
OG_1541	1	1	1
OG_1542	1	3	0
OG_1543	1	4	1
OG_1544	1	0	1
OG_1545	1	1	0
OG_1546	1	1	0
OG_1547	2	0	1
OG_1548	1	1	0
OG_1549	1	0	1
OG_1550	3	0	1
OG_1551	1	0	2
OG_1552	1	0	2
OG_1553	2	0	1
OG_1554	1	1	1
OG_1555	1	0	2
OG_1556	1	1	1
OG_1557	1	1	0
OG_1558	1	1	0
OG_1559	0	1	1
OG_1560	0	2	1
OG_1561	0	1	1
OG_1562	0	5	1
OG_1563	0	2	1
OG_1564	0	1	1
OG_1565	0	3	1
OG_1566	0	1	1
OG_1567	0	1	1
OG_1568	0	1	1
OG_1569	0	2	1
OG_1570	0	2	1
OG_1571	0	1	1
OG_1572	0	1	1
OG_1573	0	1	1
OG_1574	2	0	1
OG_1575	1	1	1
OG_1576	1	6	1
OG_1577	1	3	1
OG_1578	1	1	1
OG_1579	2	3	2
OG_1580	1	1	1
OG_1581	1	1	1
OG_1582	1	1	1
OG_1583	1	1	3
OG_1584	1	1	1
OG_1585	2	1	2
OG_1586	1	4	1
OG_1587	1	1	1
OG_1588	1	2	1
OG_1589	1	1	1
OG_1590	1	1	1
OG_1591	2	1	1
OG_1592	1	1	3
OG_1593	1	3	1
OG_1594	1	2	3
OG_1595	1	0	2
OG_1596	1	1	1
OG_1597	1	2	1
OG_1598	1	1	1
OG_1599	1	1	1
OG_1600	1	2	1
OG_1601	1	1	1
OG_1602	1	1	1
OG_1603	1	1	1
OG_1604	1	1	1
OG_1605	1	0	1
OG_1606	1	1	1
OG_1607	1	2	1
OG_1608	1	2	1
OG_1609	1	2	1
OG_1610	1	1	1
OG_1611	1	2	1
OG_1612	1	1	1
OG_1613	1	2	1
OG_1614	1	1	1
OG_1615	1	0	1
OG_1616	1	0	1
OG_1617	1	2	1
OG_1618	1	1	1
OG_1619	1	1	1
OG_1620	1	1	1
OG_1621	1	1	2
OG_1622	1	0	1
OG_1623	1	3	2
OG_1624	1	2	1
OG_1625	1	1	3
OG_1626	1	3	1
OG_1627	1	4	1
OG_1628	1	1	1
OG_1629	1	2	2
OG_1630	1	2	1
OG_1631	1	2	1
OG_1632	1	4	2
OG_1633	1	0	1
OG_1634	1	1	1
OG_1635	1	1	1
OG_1636	1	1	1
OG_1637	1	1	1
OG_1638	1	1	1
OG_1639	1	1	1
OG_1640	1	1	1
OG_1641	1	1	1
OG_1642	1	1	1
OG_1643	1	2	1
OG_1644	1	1	1
OG_1645	2	1	1
OG_1646	1	1	1
OG_1647	1	2	1
OG_1648	1	4	1
OG_1649	1	0	1
OG_1650	1	1	1
OG_1651	1	1	1
OG_1652	1	1	1
OG_1653	1	1	1
OG_1654	1	1	1
OG_1655	1	2	1
OG_1656	2	6	0
OG_1657	2	1	2
OG_1658	1	1	1
OG_1659	1	1	3
OG_1660	1	1	1
OG_1661	1	0	1
OG_1662	1	1	1
OG_1663	1	3	1
OG_1664	1	1	2
OG_1665	1	1	1
OG_1666	1	1	1
OG_1667	2	2	1
OG_1668	1	1	3
OG_1669	1	2	1
OG_1670	1	0	1
OG_1671	1	2	1
OG_1672	1	1	1
OG_1673	1	3	2
OG_1674	1	7	2
OG_1675	1	1	1
OG_1676	1	4	1
OG_1677	1	1	2
OG_1678	1	2	1
OG_1679	1	2	1
OG_1680	1	0	1
OG_1681	1	1	3
OG_1682	1	2	3
OG_1683	1	2	1
OG_1684	1	1	1
OG_1685	1	5	2
OG_1686	1	2	2
OG_1687	1	2	1
OG_1688	1	4	1
OG_1689	2	5	1
OG_1690	1	1	1
OG_1691	2	1	1
OG_1692	1	6	1
OG_1693	1	1	1
OG_1694	1	2	1
OG_1695	2	1	1
OG_1696	1	5	1
OG_1697	1	5	1
OG_1698	1	0	1
OG_1699	1	1	1
OG_1700	1	1	1
OG_1701	1	0	1
OG_1702	1	1	1
OG_1703	1	1	1
OG_1704	1	1	1
OG_1705	1	1	1
OG_1706	4	1	1
OG_1707	1	1	1
OG_1708	2	1	1
OG_1709	1	1	1
OG_1710	1	2	1
OG_1711	1	1	1
OG_1712	1	1	1
OG_1713	1	1	1
OG_1714	1	0	1
OG_1715	1	2	1
OG_1716	1	2	1
OG_1717	1	0	1
OG_1718	1	1	1
OG_1719	1	1	1
OG_1720	1	3	1
OG_1721	1	2	1
OG_1722	1	1	1
OG_1723	1	1	1
OG_1724	1	1	1
OG_1725	1	1	1
OG_1726	1	2	1
OG_1727	1	1	1
OG_1728	1	2	1
OG_1729	1	1	1
OG_1730	1	2	1
OG_1731	2	1	1
OG_1732	1	1	1
OG_1733	1	1	1
OG_1734	2	2	1
OG_1735	1	1	1
OG_1736	1	1	1
OG_1737	1	0	1
OG_1738	1	0	1
OG_1739	1	2	1
OG_1740	1	1	1
OG_1741	1	0	2
OG_1742	1	1	2
OG_1743	1	2	1
OG_1744	1	1	1
OG_1745	1	1	1
OG_1746	1	1	1
OG_1747	4	1	1
OG_1748	1	2	0
OG_1749	1	2	1
OG_1750	1	3	2
OG_1751	1	1	1
OG_1752	1	1	1
OG_1753	1	1	1
OG_1754	1	1	1
OG_1755	1	1	1
OG_1756	1	1	1
OG_1757	1	2	1
OG_1758	1	2	1
OG_1759	1	2	1
OG_1760	1	1	1
OG_1761	1	1	1
OG_1762	1	1	1
OG_1763	1	6	1
OG_1764	1	3	1
OG_1765	1	3	1
OG_1766	1	1	2
OG_1767	1	1	1
OG_1768	1	1	1
OG_1769	1	1	1
OG_1770	1	2	1
OG_1771	1	0	1
OG_1772	1	1	1
OG_1773	1	1	1
OG_1774	3	7	2
OG_1775	1	1	1
OG_1776	1	2	1
OG_1777	1	1	1
OG_1778	1	1	2
OG_1779	1	2	1
OG_1780	1	1	1
OG_1781	1	1	2
OG_1782	1	1	1
OG_1783	1	1	1
OG_1784	1	1	1
OG_1785	2	1	1
OG_1786	1	1	1
OG_1787	3	1	1
OG_1788	1	1	1
OG_1789	1	0	1
OG_1790	1	1	1
OG_1791	1	1	1
OG_1792	1	1	1
OG_1793	1	1	1
OG_1794	1	1	1
OG_1795	1	0	1
OG_1796	2	1	1
OG_1797	1	1	1
OG_1798	2	5	2
OG_1799	1	1	1
OG_1800	1	4	3
OG_1801	1	2	1
OG_1802	1	3	1
OG_1803	1	1	1
OG_1804	1	3	1
OG_1805	1	0	1
OG_1806	1	1	1
OG_1807	2	4	1
OG_1808	1	1	1
OG_1809	1	1	1
OG_1810	1	2	1
OG_1811	1	3	3
OG_1812	1	0	1
OG_1813	1	1	1
OG_1814	1	1	2
OG_1815	1	1	1
OG_1816	1	1	1
OG_1817	1	1	1
OG_1818	2	1	1
OG_1819	1	1	1
OG_1820	1	5	1
OG_1821	1	1	1
OG_1822	1	5	1
OG_1823	1	2	1
OG_1824	1	2	3
OG_1825	1	5	2
OG_1826	1	1	1
OG_1827	1	2	1
OG_1828	1	1	2
OG_1829	1	1	1
OG_1830	1	4	1
OG_1831	1	2	3
OG_1832	1	1	1
OG_1833	1	0	1
OG_1834	1	1	1
OG_1835	1	1	1
OG_1836	1	1	1
OG_1837	1	1	1
OG_1838	1	1	1
OG_1839	1	1	1
OG_1840	1	1	2
OG_1841	1	2	1
OG_1842	1	1	1
OG_1843	1	1	1
OG_1844	1	1	1
OG_1845	1	2	1
OG_1846	1	1	2
OG_1847	1	1	1
OG_1848	1	1	1
OG_1849	13	8	3
OG_1850	2	1	1
OG_1851	1	1	1
OG_1852	1	1	1
OG_1853	1	2	2
OG_1854	1	1	1
OG_1855	1	2	2
OG_1856	1	2	2
OG_1857	1	2	1
OG_1858	1	0	1
OG_1859	1	1	1
OG_1860	1	1	1
OG_1861	1	1	1
OG_1862	1	1	1
OG_1863	1	1	1
OG_1864	1	1	1
OG_1865	1	2	1
OG_1866	1	4	2
OG_1867	1	3	1
OG_1868	1	3	1
OG_1869	1	2	1
OG_1870	1	1	1
OG_1871	1	4	1
OG_1872	1	1	1
OG_1873	1	1	1
OG_1874	1	1	3
OG_1875	1	1	1
OG_1876	1	0	1
OG_1877	1	1	1
OG_1878	1	1	1
OG_1879	3	1	2
OG_1880	1	6	2
OG_1881	6	2	4
OG_1882	1	1	1
OG_1883	1	1	1
OG_1884	1	6	1
OG_1885	1	1	1
OG_1886	1	0	1
OG_1887	1	1	1
OG_1888	1	1	3
OG_1889	1	1	1
OG_1890	6	4	6
OG_1891	1	2	1
OG_1892	1	2	1
OG_1893	1	1	1
OG_1894	3	2	1
OG_1895	1	1	1
OG_1896	2	5	1
OG_1897	2	0	1
OG_1898	2	1	1
OG_1899	1	1	1
OG_1900	1	1	1
OG_1901	1	3	3
OG_1902	1	2	1
OG_1903	2	1	2
OG_1904	1	7	2
OG_1905	1	1	1
OG_1906	1	1	1
OG_1907	1	1	1
OG_1908	1	7	2
OG_1909	1	1	1
OG_1910	2	3	1
OG_1911	1	1	1
OG_1912	1	1	1
OG_1913	1	1	1
OG_1914	1	1	1
OG_1915	3	2	2
OG_1916	1	1	1
OG_1917	1	2	2
OG_1918	1	1	1
OG_1919	1	1	1
OG_1920	1	1	1
OG_1921	1	1	1
OG_1922	2	1	2
OG_1923	1	1	1
OG_1924	1	1	1
OG_1925	1	2	1
OG_1926	1	1	1
OG_1927	1	4	3
OG_1928	1	1	1
OG_1929	1	1	2
OG_1930	1	1	1
OG_1931	1	0	1
OG_1932	1	1	1
OG_1933	1	3	1
OG_1934	1	1	1
OG_1935	1	3	1
OG_1936	1	3	1
OG_1937	1	1	1
OG_1938	1	0	1
OG_1939	1	1	1
OG_1940	1	1	1
OG_1941	1	2	4
OG_1942	1	0	1
OG_1943	1	0	1
OG_1944	1	5	1
OG_1945	1	1	1
OG_1946	1	1	1
OG_1947	1	1	1
OG_1948	1	3	1
OG_1949	1	1	1
OG_1950	1	3	3
OG_1951	1	1	1
OG_1952	2	0	1
OG_1953	1	1	1
OG_1954	1	1	1
OG_1955	1	1	1
OG_1956	7	2	1
OG_1957	1	3	0
OG_1958	1	1	1
OG_1959	1	0	1
OG_1960	1	3	1
OG_1961	1	1	1
OG_1962	1	0	1
OG_1963	1	1	1
OG_1964	1	5	1
OG_1965	1	3	1
OG_1966	2	2	1
OG_1967	1	2	1
OG_1968	1	1	1
OG_1969	1	0	1
OG_1970	1	1	3
OG_1971	1	2	1
OG_1972	1	3	1
OG_1973	1	1	1
OG_1974	1	1	1
OG_1975	1	7	1
OG_1976	1	3	1
OG_1977	1	1	1
OG_1978	1	1	1
OG_1979	1	2	3
OG_1980	1	1	1
OG_1981	1	1	1
OG_1982	1	1	1
OG_1983	1	1	1
OG_1984	1	1	1
OG_1985	1	2	2
OG_1986	1	1	1
OG_1987	2	1	1
OG_1988	2	5	1
OG_1989	1	1	1
OG_1990	1	4	1
OG_1991	1	1	1
OG_1992	1	4	1
OG_1993	1	1	1
OG_1994	1	2	1
OG_1995	1	1	1
OG_1996	1	3	1
OG_1997	1	1	1
OG_1998	1	1	1
OG_1999	1	1	1
OG_2000	1	0	1
OG_2001	1	1	1
OG_2002	1	1	1
OG_2003	3	1	1
OG_2004	1	1	1
OG_2005	1	1	1
OG_2006	1	1	2
OG_2007	1	2	1
OG_2008	1	2	1
OG_2009	2	1	1
OG_2010	1	1	1
OG_2011	1	1	1
OG_2012	1	3	1
OG_2013	1	2	1
OG_2014	1	1	1
OG_2015	1	1	1
OG_2016	1	1	1
OG_2017	1	1	1
OG_2018	1	1	1
OG_2019	2	1	1
OG_2020	1	3	1
OG_2021	1	0	1
OG_2022	1	0	1
OG_2023	1	0	1
OG_2024	1	1	1
OG_2025	1	0	1
OG_2026	1	2	1
OG_2027	1	0	1
OG_2028	1	1	1
OG_2029	1	1	1
OG_2030	1	4	1
OG_2031	1	1	1
OG_2032	1	3	1
OG_2033	1	0	1
OG_2034	2	2	1
OG_2035	1	1	1
OG_2036	1	2	1
OG_2037	1	1	1
OG_2038	1	1	1
OG_2039	1	3	1
OG_2040	1	0	1
OG_2041	1	1	1
OG_2042	1	1	1
OG_2043	1	3	1
OG_2044	1	1	1
OG_2045	1	1	1
OG_2046	1	1	1
OG_2047	1	1	1
OG_2048	1	0	1
OG_2049	1	2	1
OG_2050	1	1	1
OG_2051	1	0	1
OG_2052	1	6	0
OG_2053	1	1	2
OG_2054	1	1	1
OG_2055	1	1	1
OG_2056	1	1	1
OG_2057	1	0	1
OG_2058	1	0	1
OG_2059	1	2	1
OG_2060	1	0	1
OG_2061	1	0	1
OG_2062	1	1	1
OG_2063	1	1	1
OG_2064	1	0	1
OG_2065	1	0	1
OG_2066	1	1	1
OG_2067	1	1	1
OG_2068	1	2	1
OG_2069	1	1	1
OG_2070	1	1	1
OG_2071	1	2	1
OG_2072	1	1	2
OG_2073	2	8	2
OG_2074	1	1	1
OG_2075	1	1	1
OG_2076	1	0	1
OG_2077	1	1	1
OG_2078	1	1	2
OG_2079	1	1	1
OG_2080	1	4	1
OG_2081	1	1	2
OG_2082	1	1	2
OG_2083	2	1	2
OG_2084	1	1	1
OG_2085	1	2	1
OG_2086	1	1	2
OG_2087	1	2	3
OG_2088	2	4	1
OG_2089	1	2	1
OG_2090	2	1	1
OG_2091	1	0	1
OG_2092	1	2	3
OG_2093	3	1	2
OG_2094	1	1	1
OG_2095	1	1	1
OG_2096	1	3	1
OG_2097	1	1	1
OG_2098	1	1	1
OG_2099	1	1	1
OG_2100	1	0	1
OG_2101	1	0	1
OG_2102	1	2	1
OG_2103	1	1	1
OG_2104	1	6	1
OG_2105	1	2	1
OG_2106	1	0	1
OG_2107	1	4	1
OG_2108	1	2	1
OG_2109	1	1	1
OG_2110	1	0	1
OG_2111	1	1	1
OG_2112	1	1	1
OG_2113	1	5	1
OG_2114	1	1	1
OG_2115	1	0	1
OG_2116	1	1	1
OG_2117	1	1	1
OG_2118	1	1	2
OG_2119	1	1	1
OG_2120	1	0	1
OG_2121	1	1	1
OG_2122	1	1	1
OG_2123	2	4	1
OG_2124	1	2	1
OG_2125	1	1	1
OG_2126	1	1	1
OG_2127	1	1	1
OG_2128	1	1	1
OG_2129	1	1	1
OG_2130	1	1	1
OG_2131	1	5	2
OG_2132	1	1	1
OG_2133	1	2	1
OG_2134	1	0	1
OG_2135	1	1	1
OG_2136	1	1	1
OG_2137	1	1	1
OG_2138	1	1	1
OG_2139	1	1	1
OG_2140	1	1	1
OG_2141	1	4	1
OG_2142	2	1	1
OG_2143	1	1	1
OG_2144	1	1	2
OG_2145	1	1	2
OG_2146	1	3	1
OG_2147	1	2	3
OG_2148	1	0	1
OG_2149	2	1	1
OG_2150	1	4	1
OG_2151	1	1	1
OG_2152	1	1	1
OG_2153	1	1	1
OG_2154	1	3	1
OG_2155	1	3	2
OG_2156	1	1	1
OG_2157	1	2	1
OG_2158	1	0	1
OG_2159	1	1	1
OG_2160	1	1	1
OG_2161	1	0	1
OG_2162	3	1	1
OG_2163	2	1	1
OG_2164	0	1	1
OG_2165	1	0	1
OG_2166	1	1	1
OG_2167	1	2	1
OG_2168	1	1	1
OG_2169	1	0	1
OG_2170	1	1	1
OG_2171	1	1	1
OG_2172	1	1	1
OG_2173	1	1	1
OG_2174	1	1	1
OG_2175	1	1	1
OG_2176	1	1	1
OG_2177	1	1	1
OG_2178	1	1	1
OG_2179	1	1	1
OG_2180	1	0	1
OG_2181	1	1	1
OG_2182	3	1	2
OG_2183	1	2	1
OG_2184	2	1	1
OG_2185	1	2	1
OG_2186	1	1	1
OG_2187	1	1	1
OG_2188	1	1	1
OG_2189	1	1	1
OG_2190	1	3	2
OG_2191	1	1	1
OG_2192	1	1	1
OG_2193	1	2	1
OG_2194	1	0	1
OG_2195	1	1	1
OG_2196	1	1	1
OG_2197	1	1	1
OG_2198	1	1	1
OG_2199	1	1	1
OG_2200	1	0	1
OG_2201	1	1	2
OG_2202	1	3	1
OG_2203	1	1	1
OG_2204	2	1	1
OG_2205	1	4	1
OG_2206	1	3	3
OG_2207	1	4	3
OG_2208	1	3	1
OG_2209	1	1	1
OG_2210	1	1	1
OG_2211	1	1	1
OG_2212	1	2	1
OG_2213	1	1	1
OG_2214	1	1	1
OG_2215	1	2	1
OG_2216	1	0	1
OG_2217	1	1	1
OG_2218	1	1	1
OG_2219	1	1	1
OG_2220	1	1	1
OG_2221	1	1	1
OG_2222	1	1	1
OG_2223	2	1	1
OG_2224	1	1	1
OG_2225	2	3	1
OG_2226	1	2	1
OG_2227	1	1	1
OG_2228	1	0	1
OG_2229	1	1	1
OG_2230	1	1	1
OG_2231	1	2	1
OG_2232	1	1	2
OG_2233	2	1	1
OG_2234	1	4	1
OG_2235	1	2	4
OG_2236	1	1	1
OG_2237	1	1	1
OG_2238	1	0	7
OG_2239	3	1	1
OG_2240	1	0	1
OG_2241	1	1	1
OG_2242	1	0	1
OG_2243	1	2	1
OG_2244	1	2	0
OG_2245	2	2	2
OG_2246	1	0	1
OG_2247	11	5	1
OG_2248	2	3	1
OG_2249	1	1	1
OG_2250	1	1	1
OG_2251	1	1	1
OG_2252	1	6	1
OG_2253	2	2	0
OG_2254	1	2	1
OG_2255	1	1	1
OG_2256	1	1	1
OG_2257	1	1	1
OG_2258	1	1	1
OG_2259	1	3	1
OG_2260	1	0	1
OG_2261	1	0	1
OG_2262	1	1	1
OG_2263	1	1	1
OG_2264	1	1	1
OG_2265	1	0	1
OG_2266	1	0	1
OG_2267	1	2	2
OG_2268	1	1	1
OG_2269	1	1	1
OG_2270	1	1	1
OG_2271	1	1	1
OG_2272	1	2	1
OG_2273	1	3	1
OG_2274	1	0	1
OG_2275	1	2	1
OG_2276	1	1	1
OG_2277	1	1	1
OG_2278	1	1	1
OG_2279	2	1	1
OG_2280	1	1	1
OG_2281	1	0	1
OG_2282	1	5	1
OG_2283	1	2	1
OG_2284	1	1	0
OG_2285	1	1	3
OG_2286	1	1	2
OG_2287	1	1	1
OG_2288	1	1	1
OG_2289	1	3	1
OG_2290	1	1	1
OG_2291	1	4	1
OG_2292	1	2	1
OG_2293	1	0	1
OG_2294	1	1	0
OG_2295	1	0	1
OG_2296	1	2	1
OG_2297	1	1	1
OG_2298	2	1	1
OG_2299	1	1	1
OG_2300	1	2	3
OG_2301	2	1	4
OG_2302	1	1	1
OG_2303	2	0	1
OG_2304	1	2	1
OG_2305	1	3	1
OG_2306	1	3	1
OG_2307	2	2	1
OG_2308	1	4	1
OG_2309	1	1	1
OG_2310	1	1	1
OG_2311	1	1	1
OG_2312	1	1	1
OG_2313	1	1	1
OG_2314	1	1	1
OG_2315	1	1	1
OG_2316	1	1	1
OG_2317	1	4	1
OG_2318	1	1	1
OG_2319	1	3	1
OG_2320	1	1	1
OG_2321	1	0	1
OG_2322	1	1	1
OG_2323	1	1	1
OG_2324	1	1	1
OG_2325	1	1	1
OG_2326	1	2	2
OG_2327	1	4	1
OG_2328	1	1	1
OG_2329	1	2	1
OG_2330	1	1	1
OG_2331	1	1	1
OG_2332	1	1	1
OG_2333	1	1	1
OG_2334	1	3	1
OG_2335	1	3	1
OG_2336	1	1	1
OG_2337	1	1	1
OG_2338	1	2	1
OG_2339	1	3	1
OG_2340	1	3	1
OG_2341	1	1	1
OG_2342	1	1	1
OG_2343	1	0	1
OG_2344	6	3	7
OG_2345	1	1	1
OG_2346	1	1	1
OG_2347	1	1	1
OG_2348	1	2	1
OG_2349	1	1	1
OG_2350	1	1	1
OG_2351	1	1	1
OG_2352	2	3	2
OG_2353	1	1	1
OG_2354	1	1	1
OG_2355	1	1	1
OG_2356	1	1	1
OG_2357	1	0	1
OG_2358	1	1	1
OG_2359	1	0	1
OG_2360	1	3	1
OG_2361	1	1	1
OG_2362	1	3	1
OG_2363	1	1	2
OG_2364	1	0	1
OG_2365	1	0	1
OG_2366	1	1	1
OG_2367	1	1	2
OG_2368	1	1	1
OG_2369	1	0	1
OG_2370	1	1	1
OG_2371	1	3	1
OG_2372	2	1	1
OG_2373	3	1	1
OG_2374	1	1	11
OG_2375	8	1	0
OG_2376	2	2	1
OG_2377	1	2	1
OG_2378	1	1	1
OG_2379	1	1	2
OG_2380	1	1	2
OG_2381	1	1	1
OG_2382	1	1	1
OG_2383	1	1	1
OG_2384	1	1	1
OG_2385	1	1	1
OG_2386	1	4	1
OG_2387	1	1	1
OG_2388	1	0	1
OG_2389	1	1	1
OG_2390	1	1	1
OG_2391	1	1	1
OG_2392	1	2	1
OG_2393	4	1	2
OG_2394	1	1	4
OG_2395	1	1	1
OG_2396	1	2	1
OG_2397	1	1	1
OG_2398	1	2	1
