"","species","GO.ID","Term","Fisher","Significant","ontology","Protein","Protein_abbrv"
"1028","Apoc","GO:0015074","DNA integration",1.6e-06,22,"Biological Processes","Retrovirus-related Pol polyprotein from transposon 297 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"1029","Apoc","GO:0015074","DNA integration",1.6e-06,22,"Biological Processes","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","TY3B-G YGRWTy3-1 POL YGR109W-B G5984"
"1030","Apoc","GO:0015074","DNA integration",1.6e-06,22,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"1031","Apoc","GO:0042274","ribosomal small subunit biogenesis",2e-04,7,"Biological Processes","Small ribosomal subunit protein uS2 (40S ribosomal protein SA)","v1g198553"
"1032","Apoc","GO:0042274","ribosomal small subunit biogenesis",2e-04,7,"Biological Processes","Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)","rps15a"
"1033","Apoc","GO:0042274","ribosomal small subunit biogenesis",2e-04,7,"Biological Processes","Small ribosomal subunit protein uS4 (40S ribosomal protein S9)","RpS9 GE21228"
"1034","Apoc","GO:0042274","ribosomal small subunit biogenesis",2e-04,7,"Biological Processes","HEAT repeat-containing protein 1 (Protein BAP28) (U3 small nucleolar RNA-associated protein 10 homolog) [Cleaved into: HEAT repeat-containing protein 1, N-terminally processed]","HEATR1 BAP28 UTP10"
"1035","Apoc","GO:0042274","ribosomal small subunit biogenesis",2e-04,7,"Biological Processes","Small ribosomal subunit protein eS7 (40S ribosomal protein S7) (40S ribosomal protein S8)","rps7 rps8"
"1036","Apoc","GO:0042274","ribosomal small subunit biogenesis",2e-04,7,"Biological Processes","Small ribosomal subunit protein eS19 (40S ribosomal protein S19)","RPS19"
"1037","Apoc","GO:0042274","ribosomal small subunit biogenesis",2e-04,7,"Biological Processes","Small ribosomal subunit protein eS8 (40S ribosomal protein S8)","RpS8"
"1038","Apoc","GO:0031204","post-translational protein targeting to membrane, t...",0.00219,2,"Biological Processes","Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)","HSPA5 GRP78"
"1039","Apoc","GO:0031204","post-translational protein targeting to membrane, t...",0.00219,2,"Biological Processes","Translocon-associated protein subunit alpha (TRAP-alpha) (Signal sequence receptor subunit alpha) (SSR-alpha)","SSR1 TRAPA PSEC0262"
"1040","Apoc","GO:0031053","primary miRNA processing",0.00705,2,"Biological Processes","Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box RNA helicase DEAD1) (mDEAD1) (DEAD box protein 5) (RNA helicase p68)","Ddx5 Tnz2"
"1041","Apoc","GO:0031053","primary miRNA processing",0.00705,2,"Biological Processes","Serrate RNA effector molecule homolog (Arsenite-resistance protein 2)","SRRT ARS2"
"1042","Apoc","GO:0160076","negative regulation of non-canonical inflammasome c...",0.00797,1,"Biological Processes","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (EC 2.4.1.255) (O-GlcNAc transferase subunit p110) (O-linked N-acetylglucosamine transferase 110 kDa subunit) (OGT)","Ogt"
"1043","Apoc","GO:0090398","cellular senescence",0.01541,3,"Biological Processes","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"1044","Apoc","GO:0090398","cellular senescence",0.01541,3,"Biological Processes","Retinoblastoma-like protein 1 (107 kDa retinoblastoma-associated protein) (p107) (pRb1)","Rbl1"
"1045","Apoc","GO:0090398","cellular senescence",0.01541,3,"Biological Processes","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"1046","Apoc","GO:0090188","negative regulation of pancreatic juice secretion",0.01588,1,"Biological Processes","Serine/threonine-protein kinase WNK1 (EC 2.7.11.1) (Protein kinase lysine-deficient 1) (Protein kinase with no lysine 1)","Wnk1 Hsn2 Prkwnk1"
"1047","Apoc","GO:0120323","lipid ubiquitination",0.01681,2,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1048","Apoc","GO:0120323","lipid ubiquitination",0.01681,2,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1049","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 1A (PABP-1A) (Poly(A)-binding protein 1A)","pabpc1a"
"1050","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 1A (PABP-1A) (Poly(A)-binding protein 1A)","pabpc1a"
"1051","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1)","Pabpc1 Pabp1"
"1052","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1053","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 1A (PABP-1A) (Poly(A)-binding protein 1A)","pabpc1a"
"1054","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1)","Pabpc1 Pabp1"
"1055","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 1A (PABP-1A) (Poly(A)-binding protein 1A)","pabpc1a"
"1056","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1057","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 1-A (PABP-1-A) (Poly(A)-binding protein 1-A) (xPABP1-A) (Cytoplasmic poly(A)-binding protein 1-A)","pabpc1-a pabp pabp1"
"1058","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1059","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1060","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1061","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1062","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1063","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1064","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1065","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1066","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1067","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1068","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1069","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1070","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1071","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"1072","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1)","Pabpc1 Pabp1"
"1073","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)","Dazap1"
"1074","Nvec","GO:0008266","poly(U) RNA binding",9e-30,26,"Molecular Functions","DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1)","Dazap1"
"1075","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)","RPL18A"
"1076","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)","v1g242621"
"1077","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein uS3 (EC 4.2.99.18) (40S ribosomal protein S3)","RPS3"
"1078","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein eL31 (60S ribosomal protein L31)","rpl31"
"1079","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein eS7 (40S ribosomal protein S7)","rps7 zgc:73216"
"1080","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein eS8 (40S ribosomal protein S8)","RpS8"
"1081","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)","RPLP0"
"1082","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein eL19 (60S ribosomal protein L19)","RpL19 M(2)60E CG2746"
"1083","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein uS2 (40S ribosomal protein SA)","v1g198553"
"1084","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM homolog) (Ribosomal protein L10)","RPL10 QM"
"1085","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein eL18 (60S ribosomal protein L18)","RpL18"
"1086","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein uS5 (40S ribosomal protein S2)","rps2"
"1087","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)","Rps15a"
"1088","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)","Rps15a"
"1089","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)","Rps15a"
"1090","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (J1 protein)","Rpl3"
"1091","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3)","RpL3 CG4863"
"1092","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (J1 protein)","Rpl3"
"1093","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3)","RPL3"
"1094","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3)","RPL3"
"1095","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL3 (60S ribosomal protein L3)","RpL3 CG4863"
"1096","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein uS4 (40S ribosomal protein S9)","Rps9"
"1097","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Ubiquitin-ribosomal protein eS31 fusion protein (Ubiquitin carboxyl extension protein 80) [Cleaved into: Ubiquitin; Small ribosomal subunit protein eS31 (40S ribosomal protein S27a)]","RPS27A UBA80"
"1098","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL2 (60S ribosomal protein L8)","rpl8 TTpA008p15.1"
"1099","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Small ribosomal subunit protein eS19 (40S ribosomal protein S19)","RPS19"
"1100","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)","RPL35A"
"1101","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Ubiquitin-ribosomal protein eL40 fusion protein (CEP52) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40)]","RpL40 Ubi-f UBI-F52 CG2960"
"1102","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein eL36 (60S ribosomal protein L36)","RpL36"
"1103","Nvec","GO:0003735","structural constituent of ribosome",1.2e-18,29,"Molecular Functions","Large ribosomal subunit protein uL18B (60S ribosomal protein L5-B)","rpl5-b"
"1104","Nvec","GO:0004345","glucose-6-phosphate dehydrogenase activity",1.4e-13,8,"Molecular Functions","Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.-.-.-) (EC 1.1.1.49)","G6PD"
"1105","Nvec","GO:0004345","glucose-6-phosphate dehydrogenase activity",1.4e-13,8,"Molecular Functions","Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.-.-.-) (EC 1.1.1.49)","G6pdx G6pd"
"1106","Nvec","GO:0004345","glucose-6-phosphate dehydrogenase activity",1.4e-13,8,"Molecular Functions","Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.-.-.-) (EC 1.1.1.49)","G6pdx G6pd"
"1107","Nvec","GO:0004345","glucose-6-phosphate dehydrogenase activity",1.4e-13,8,"Molecular Functions","Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.-.-.-) (EC 1.1.1.49)","G6PD"
"1108","Nvec","GO:0004345","glucose-6-phosphate dehydrogenase activity",1.4e-13,8,"Molecular Functions","Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.-.-.-) (EC 1.1.1.49)","G6PD"
"1109","Nvec","GO:0004345","glucose-6-phosphate dehydrogenase activity",1.4e-13,8,"Molecular Functions","Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.-.-.-) (EC 1.1.1.49)","G6PD"
"1110","Nvec","GO:0004345","glucose-6-phosphate dehydrogenase activity",1.4e-13,8,"Molecular Functions","Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.-.-.-) (EC 1.1.1.49)","G6PD"
"1111","Nvec","GO:0004345","glucose-6-phosphate dehydrogenase activity",1.4e-13,8,"Molecular Functions","Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.-.-.-) (EC 1.1.1.49)","G6pdx G6pd"
"1112","Nvec","GO:0005200","structural constituent of cytoskeleton",8.4e-09,16,"Molecular Functions","Tubulin alpha-1A chain (EC 3.6.5.-) (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tuba1a Tuba1"
"1113","Nvec","GO:0005200","structural constituent of cytoskeleton",8.4e-09,16,"Molecular Functions","Tubulin alpha-1 chain (EC 3.6.5.-)",""
"1114","Nvec","GO:0005200","structural constituent of cytoskeleton",8.4e-09,16,"Molecular Functions","Tubulin alpha-1A chain (EC 3.6.5.-) (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tuba1a Tuba1"
"1115","Nvec","GO:0005200","structural constituent of cytoskeleton",8.4e-09,16,"Molecular Functions","Tubulin alpha-1A chain (EC 3.6.5.-) (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tuba1a Tuba1"
"1116","Nvec","GO:0005200","structural constituent of cytoskeleton",8.4e-09,16,"Molecular Functions","Tubulin alpha-2/alpha-4 chain (EC 3.6.5.-)","TUB2; TUB4"
"1117","Nvec","GO:0005200","structural constituent of cytoskeleton",8.4e-09,16,"Molecular Functions","Tubulin alpha chain (EC 3.6.5.-) [Cleaved into: Detyrosinated tubulin alpha chain]","tuba tuba1"
"1118","Nvec","GO:0005200","structural constituent of cytoskeleton",8.4e-09,16,"Molecular Functions","Tubulin alpha-2/alpha-4 chain (EC 3.6.5.-)","TUB2; TUB4"
"1119","Nvec","GO:0005200","structural constituent of cytoskeleton",8.4e-09,16,"Molecular Functions","Tubulin alpha-1A chain (EC 3.6.5.-) (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tuba1a Tuba1"
"1120","Nvec","GO:0005200","structural constituent of cytoskeleton",8.4e-09,16,"Molecular Functions","Tubulin alpha-3 chain (EC 3.6.5.-) (Alpha-tubulin 3) [Cleaved into: Detyrosinated tubulin alpha-3 chain]","Tuba3a Tuba3; Tuba3b Tuba3"
