"","GO.ID","Term","Annotated","Significant","Expected","Fisher","Genes","ontology","Protein","Protein_abbrv"
"1041","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus10022-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1042","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus10025-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1043","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus10028-RA","Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR"
"1044","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus10729-RA","Biological Processes","Probable E3 ubiquitin-protein ligase HERC4 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 4) (HECT-type E3 ubiquitin transferase HERC4)","Herc4"
"1045","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus10823-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1046","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus10825-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1047","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus12480-RA","Biological Processes","Kelch-like protein 2 (Mayven)","Klhl2"
"1048","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus13626-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1049","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus13628-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1050","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus16634-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1051","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus17581-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1052","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus18721-RA","Biological Processes","Kelch-like protein 20 (Kelch-like ECT2-interacting protein)","Klhl20 Kiaa4210 Kleip"
"1053","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus18951-RA","Biological Processes","Kelch-like protein 18","KLHL18 KIAA0795 OK/SW-cl.74"
"1054","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus21188-RA","Biological Processes","E3 ubiquitin-protein ligase HECTD1 (EC 2.3.2.26) (E3 ligase for inhibin receptor) (EULIR) (HECT domain-containing protein 1)","HECTD1 KIAA1131"
"1055","GO:0006511","ubiquitin-dependent protein catabolic process",547,19,12.29,0.00873,"Ahyacinthus21923-RA","Biological Processes","E3 ubiquitin-protein ligase UBR5 (EC 2.3.2.26) (E3 ubiquitin-protein ligase, HECT domain-containing 1) (Hyperplastic discs protein homolog)","Ubr5 Edd Edd1 Kiaa0896"
"1056","GO:0031290","retinal ganglion cell axon guidance",20,3,0.45,0.00964,"Ahyacinthus04016-RA","Biological Processes","Ephrin type-B receptor 1 (EC 2.7.10.1)","Ephb1"
"1057","GO:0031290","retinal ganglion cell axon guidance",20,3,0.45,0.00964,"Ahyacinthus04018-RA","Biological Processes","Ephrin type-B receptor 3 (EC 2.7.10.1) (Developmental kinase 5) (mDK-5) (Tyrosine-protein kinase receptor SEK-4)","Ephb3 Etk2 Mdk5 Sek4"
"1058","GO:0031290","retinal ganglion cell axon guidance",20,3,0.45,0.00964,"Ahyacinthus17546-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu) (EC 3.1.3.48)","PTPRM PTPRL1"
"1059","GO:0016479","negative regulation of transcription by RNA polymer...",7,2,0.16,0.00981,"Ahyacinthus08321-RA","Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"1060","GO:0016479","negative regulation of transcription by RNA polymer...",7,2,0.16,0.00981,"Ahyacinthus13055-RA","Biological Processes","Histone lysine acetyltransferase CREBBP (EC 2.3.1.48) (Protein lactyltransferas CREBBP) (EC 2.3.1.-) (Protein-lysine acetyltransferase CREBBP) (EC 2.3.1.-)","Crebbp Cbp"
"1061","GO:0034446","substrate adhesion-dependent cell spreading",62,5,1.39,0.01005,"Ahyacinthus01738-RA","Biological Processes","Laminin subunit alpha (Laminin A chain)","LanA lamA CG10236"
"1062","GO:0034446","substrate adhesion-dependent cell spreading",62,5,1.39,0.01005,"Ahyacinthus04018-RA","Biological Processes","Ephrin type-B receptor 3 (EC 2.7.10.1) (Developmental kinase 5) (mDK-5) (Tyrosine-protein kinase receptor SEK-4)","Ephb3 Etk2 Mdk5 Sek4"
"1063","GO:0034446","substrate adhesion-dependent cell spreading",62,5,1.39,0.01005,"Ahyacinthus08321-RA","Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"1064","GO:0034446","substrate adhesion-dependent cell spreading",62,5,1.39,0.01005,"Ahyacinthus10546-RA","Biological Processes","Fibronectin (FN) [Cleaved into: Anastellin]","Fn1"
"1065","GO:0034446","substrate adhesion-dependent cell spreading",62,5,1.39,0.01005,"Ahyacinthus22770-RA","Biological Processes","Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TIE-2) (CD antigen CD202b)","TEK TIE-2 TIE2"
"1066","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus06138-RA","Biological Processes","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"1067","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus08952-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-beta (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-beta) (EC 2.3.2.-) (Mysterin-B) (Mysterin-beta) (RING finger protein 213-B) (RING finger protein 213-beta)","rnf213b"
"1068","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus08953-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1069","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus10022-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1070","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus10025-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1071","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus10028-RA","Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR"
"1072","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus10823-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1073","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus10825-RA","Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"1074","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus24076-RA","Biological Processes","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]","ADGRB1 BAI1"
"1075","GO:0042742","defense response to bacterium",176,10,3.95,0.01191,"Ahyacinthus26743-RA","Biological Processes","Paired box protein 1 homolog","pax-1 K07C11.1"
"1076","GO:1901631","positive regulation of presynaptic membrane organiz...",8,2,0.18,0.01288,"Ahyacinthus10638-RA","Biological Processes","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)","LRP4 KIAA0816 LRP10 MEGF7"
"1077","GO:1901631","positive regulation of presynaptic membrane organiz...",8,2,0.18,0.01288,"Ahyacinthus24443-RA","Biological Processes","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)","Lrp4 Megf7"
"1078","GO:0030241","skeletal muscle myosin thick filament assembly",8,2,0.18,0.01288,"Ahyacinthus23864-RA","Biological Processes","Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)","TTN"
"1079","GO:0030241","skeletal muscle myosin thick filament assembly",8,2,0.18,0.01288,"Ahyacinthus23866-RA","Biological Processes","Muscle M-line assembly protein unc-89 (Inactive serine/threonine-protein kinase unc-89) (Obscurin) (Uncoordinated protein 89)","unc-89 C09D1.1"
"1080","GO:0045989","positive regulation of striated muscle contraction",8,2,0.18,0.01288,"Ahyacinthus01332-RA","Biological Processes","Twitchin (EC 2.7.11.1) (Uncoordinated protein 22)","unc-22 ZK617.1"
"1081","GO:0045989","positive regulation of striated muscle contraction",8,2,0.18,0.01288,"Ahyacinthus23866-RA","Biological Processes","Muscle M-line assembly protein unc-89 (Inactive serine/threonine-protein kinase unc-89) (Obscurin) (Uncoordinated protein 89)","unc-89 C09D1.1"
"1082","GO:0046579","positive regulation of Ras protein signal transduct...",8,2,0.18,0.01288,"Ahyacinthus05629-RA","Biological Processes","Tyrosine-protein kinase receptor torso (EC 2.7.10.1)","tor CG1389"
"1083","GO:0046579","positive regulation of Ras protein signal transduct...",8,2,0.18,0.01288,"Ahyacinthus09387-RA","Biological Processes","Ras-specific guanine nucleotide-releasing factor 1 (Ras-GRF1) (Guanine nucleotide-releasing protein) (GNRP) (Ras-specific nucleotide exchange factor CDC25)","RASGRF1 CDC25 GNRP GRF1"
"1084","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus00050-RA","Biological Processes","Integrin alpha-2 (CD49 antigen-like family member B) (Collagen receptor) (Platelet membrane glycoprotein Ia) (GPIa) (VLA-2 subunit alpha) (CD antigen CD49b)","ITGA2"
"1085","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus00666-RA","Biological Processes","Low-density lipoprotein receptor-related protein 6 (LRP-6)","Lrp6"
"1086","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus01334-RA","Biological Processes","Neural cell adhesion molecule 2 (N-CAM-2) (NCAM-2) (Neural cell adhesion molecule RB-8) (R4B12)","Ncam2 Ocam Rncam"
"1087","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus01348-RA","Biological Processes","Neural cell adhesion molecule 1 (N-CAM-1) (NCAM-1) (CD antigen CD56)","Ncam1 Ncam"
"1088","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus01738-RA","Biological Processes","Laminin subunit alpha (Laminin A chain)","LanA lamA CG10236"
"1089","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus01823-RA","Biological Processes","Collagen alpha-4(VI) chain","Col6a4 Dvwa"
"1090","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus02056-RA","Biological Processes","Collagen alpha-1(XII) chain","COL12A1 COL12A1L"
"1091","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus02057-RA","Biological Processes","Vitrin","VIT"
"1092","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus02058-RA","Biological Processes","Vitrin","VIT"
"1093","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus02983-RA","Biological Processes","Peroxidasin homolog (EC 1.11.2.-) (Melanoma-associated antigen MG50) (Peroxidasin 1) (hsPxd01) (Vascular peroxidase 1) (p53-responsive gene 2 protein) [Cleaved into: PXDN active fragment]","PXDN KIAA0230 MG50 PRG2 PXD01 VPO VPO1"
"1094","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus03823-RA","Biological Processes","Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1)","ROBO1 DUTT1"
"1095","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus04009-RA","Biological Processes","Ephrin type-A receptor 7 (EC 2.7.10.1) (EPH homology kinase 3) (EHK-3) (EPH-like kinase 11) (EK11) (hEK11)","EPHA7 EHK3 HEK11"
"1096","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus04016-RA","Biological Processes","Ephrin type-B receptor 1 (EC 2.7.10.1)","Ephb1"
"1097","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus04018-RA","Biological Processes","Ephrin type-B receptor 3 (EC 2.7.10.1) (Developmental kinase 5) (mDK-5) (Tyrosine-protein kinase receptor SEK-4)","Ephb3 Etk2 Mdk5 Sek4"
"1098","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus04823-RA","Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"1099","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus05724-RA","Biological Processes","Aggrecan core protein (Cartilage-specific proteoglycan core protein) (CSPCP)","ACAN AGC1"
"1100","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus05780-RA","Biological Processes","Mucin-like protein",""
"1101","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus06725-RA","Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"1102","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus06726-RA","Biological Processes","Collagen alpha-1(XII) chain","COL12A1 COL12A1L"
"1103","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus08175-RA","Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"1104","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus08321-RA","Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"1105","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus09152-RA","Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"1106","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus09315-RA","Biological Processes","Ras GTPase-activating protein 1 (GAP) (GTPase-activating protein) (RasGAP) (Ras p21 protein activator) (p120GAP)","Rasa1 Rasa"
"1107","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus10485-RA","Biological Processes","Epithelial discoidin domain-containing receptor 1 (Epithelial discoidin domain receptor 1) (EC 2.7.10.1) (CD167 antigen-like family member A) (Cell adhesion kinase) (Discoidin receptor tyrosine kinase) (Protein-tyrosine kinase MPK-6) (Tyrosine kinase DDR) (Tyrosine-protein kinase CAK) (CD antigen CD167a)","Ddr1 Cak Eddr1 Mpk6"
"1108","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus10546-RA","Biological Processes","Fibronectin (FN) [Cleaved into: Anastellin]","Fn1"
"1109","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus12463-RA","Biological Processes","Versican core protein (Chondroitin sulfate proteoglycan core protein 2) (Chondroitin sulfate proteoglycan 2) (Large fibroblast proteoglycan) (PG-M)","VCAN CSPG2"
"1110","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus12840-RA","Biological Processes","Netrin receptor DCC (Tumor suppressor protein DCC)","Dcc"
"1111","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus12841-RA","Biological Processes","Tight junction protein 2 (Tight junction protein ZO-2) (Zona occludens protein 2) (Zonula occludens protein 2)","Tjp2 Zo2"
"1112","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus14101-RA","Biological Processes","Protocadherin Fat 4 (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","Fat4 Fatj"
"1113","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus14102-RA","Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"1114","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus14615-RA","Biological Processes","Protocadherin Fat 3 (FAT tumor suppressor homolog 3)","Fat3"
"1115","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus14681-RA","Biological Processes","Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]","N CG3936"
"1116","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus15094-RA","Biological Processes","Mucin-like protein",""
"1117","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus15317-RA","Biological Processes","Amphoterin-induced protein 2 (AMIGO-2) (Alivin-1)","Amigo2 Ali1"
"1118","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus15441-RA","Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"1119","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus17138-RA","Biological Processes","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2 (SAMRCA2) (EC 3.6.4.-) (BRG1-associated factor 190B) (BAF190B) (Probable global transcription activator SNF2L2) (Protein brahma homolog) (SNF2-alpha)","Smarca2 Baf190b Brm Snf2a Snf2l2"
"1120","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus17206-RA","Biological Processes","Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (O-acetyl GD3 ganglioside synthase) (AGS) (SED1)","Mfge8 Ags"
"1121","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus17545-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)","PTPRS"
"1122","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus17546-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase mu (Protein-tyrosine phosphatase mu) (R-PTP-mu) (EC 3.1.3.48)","PTPRM PTPRL1"
"1123","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus17734-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","Ptprd"
"1124","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus17817-RA","Biological Processes","Neurocan core protein (Chondroitin sulfate proteoglycan 3)","NCAN CSPG3"
"1125","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus17818-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"1126","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus17838-RA","Biological Processes","Fibrocystin (Polycystic kidney and hepatic disease 1 protein) (Polyductin) (Tigmin)","PKHD1 FCYT TIGM1"
"1127","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus17919-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase F (EC 3.1.3.48) (Leukocyte common antigen related) (LAR)","Ptprf Lar"
"1128","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus18606-RA","Biological Processes","Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) (Sperm surface protein SP47) (PP47)","MFGE8"
"1129","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus20555-RA","Biological Processes","EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1)","EDIL3 DEL1"
"1130","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus20726-RA","Biological Processes","Mucin-like protein",""
"1131","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus20728-RA","Biological Processes","Mucin-like protein",""
"1132","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus22770-RA","Biological Processes","Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TIE-2) (CD antigen CD202b)","TEK TIE-2 TIE2"
"1133","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus23313-RA","Biological Processes","Protein sidekick-1","SDK1"
"1134","GO:0007155","cell adhesion",1024,51,23.01,0.01312,"Ahyacinthus24076-RA","Biological Processes","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]","ADGRB1 BAI1"
"1135","GO:0021915","neural tube development",106,5,2.38,0.01437,"Ahyacinthus00666-RA","Biological Processes","Low-density lipoprotein receptor-related protein 6 (LRP-6)","Lrp6"
"1136","GO:0021915","neural tube development",106,5,2.38,0.01437,"Ahyacinthus13626-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1137","GO:0021915","neural tube development",106,5,2.38,0.01437,"Ahyacinthus13628-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1138","GO:0021915","neural tube development",106,5,2.38,0.01437,"Ahyacinthus16634-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1139","GO:0021915","neural tube development",106,5,2.38,0.01437,"Ahyacinthus17581-RA","Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"1140","GO:0070372","regulation of ERK1 and ERK2 cascade",172,7,3.86,0.01547,"Ahyacinthus01292-RA","Biological Processes","Extracellular calcium-sensing receptor (CaSR) (Parathyroid cell calcium-sensing receptor) (PCaR1) (RaKCaR)","Casr Gprc2a Pcar1"
"1141","GO:0070372","regulation of ERK1 and ERK2 cascade",172,7,3.86,0.01547,"Ahyacinthus04009-RA","Biological Processes","Ephrin type-A receptor 7 (EC 2.7.10.1) (EPH homology kinase 3) (EHK-3) (EPH-like kinase 11) (EK11) (hEK11)","EPHA7 EHK3 HEK11"
"1142","GO:0070372","regulation of ERK1 and ERK2 cascade",172,7,3.86,0.01547,"Ahyacinthus04016-RA","Biological Processes","Ephrin type-B receptor 1 (EC 2.7.10.1)","Ephb1"
"1143","GO:0070372","regulation of ERK1 and ERK2 cascade",172,7,3.86,0.01547,"Ahyacinthus10546-RA","Biological Processes","Fibronectin (FN) [Cleaved into: Anastellin]","Fn1"
"1144","GO:0070372","regulation of ERK1 and ERK2 cascade",172,7,3.86,0.01547,"Ahyacinthus12840-RA","Biological Processes","Netrin receptor DCC (Tumor suppressor protein DCC)","Dcc"
"1145","GO:0070372","regulation of ERK1 and ERK2 cascade",172,7,3.86,0.01547,"Ahyacinthus17838-RA","Biological Processes","Fibrocystin (Polycystic kidney and hepatic disease 1 protein) (Polyductin) (Tigmin)","PKHD1 FCYT TIGM1"
"1146","GO:0070372","regulation of ERK1 and ERK2 cascade",172,7,3.86,0.01547,"Ahyacinthus22770-RA","Biological Processes","Angiopoietin-1 receptor (EC 2.7.10.1) (Endothelial tyrosine kinase) (Tyrosine kinase with Ig and EGF homology domains-2) (Tyrosine-protein kinase receptor TIE-2) (CD antigen CD202b)","TEK TIE-2 TIE2"
