"","GO.ID","Term","Annotated","Significant","Expected","Fisher","Genes","ontology","Protein","Protein_abbrv"
"632","GO:0006362","transcription elongation by RNA polymerase I",12,2,0.1,0.00396,"evm.model.Ap14.1355","Biological Processes","DNA-directed RNA polymerase I subunit RPA1 (RNA polymerase I subunit A1) (EC 2.7.7.6) (A190) (DNA-directed RNA polymerase I largest subunit) (DNA-directed RNA polymerase I subunit A) (RNA polymerase I 194 kDa subunit) (RPA194)","POLR1A"
"633","GO:0006362","transcription elongation by RNA polymerase I",12,2,0.1,0.00396,"evm.model.Ap14.1389","Biological Processes","DNA-directed RNA polymerase I subunit RPA1 (RNA polymerase I subunit A1) (EC 2.7.7.6) (DNA-directed RNA polymerase I largest subunit) (DNA-directed RNA polymerase I subunit A) (RNA polymerase I 194 kDa subunit) (A194) (RPA194)","Polr1a Rpa1 Rpo1-4"
"634","GO:0020028","endocytic hemoglobin import into cell",14,2,0.11,0.0054,"evm.model.Ap10.1179","Biological Processes","Cubilin (460 kDa receptor) (Glycoprotein 280) (gp280) (Intrinsic factor-cobalamin receptor) (Intrinsic factor-vitamin B12 receptor)","Cubn Ifcr"
"635","GO:0020028","endocytic hemoglobin import into cell",14,2,0.11,0.0054,"evm.model.Ap10.1186","Biological Processes","Cubilin (460 kDa receptor) (Glycoprotein 280) (gp280) (Intrinsic factor-cobalamin receptor) (Intrinsic factor-vitamin B12 receptor)","Cubn Ifcr"
"636","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap1.121","Biological Processes","Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein) (WASp)","WAS IMD2"
"637","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap1.3900","Biological Processes","ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)","pif1 AN6895"
"638","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap1.4105","Biological Processes","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"639","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap10.1559","Biological Processes","Pro-Pol polyprotein (Pr125Pol) [Cleaved into: Protease/Reverse transcriptase/ribonuclease H (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (EC 3.4.23.-) (p87Pro-RT-RNaseH); Protease/Reverse transcriptase (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (p65Pro-RT); Ribonuclease H (RNase H) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-) (p42In)]","pol"
"640","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap2.418","Biological Processes","Transposon Tf2-6 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-6 SPAC27E2.08"
"641","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap2.48","Biological Processes","Gag-Pol polyprotein (Pr170Gag-Pol) [Cleaved into: Matrix protein p16 (MA); Capsid protein p26 (CA); Transframe peptide (p11); Protease (EC 3.4.23.-) (P119) (Retropepsin); Reverse transcriptase/ribonuclease H (RT) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.13) (Exoribonuclease H) (EC 3.1.13.2) (P72); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-)]","gag-pol"
"642","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap4.1539","Biological Processes","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","RTase"
"643","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap4.1613","Biological Processes","Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","TY3B-I YILWTy3-1 POL YIL082W-A"
"644","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap4.2082","Biological Processes","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"645","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap4.3779","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"646","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap4.472","Biological Processes","Transposon Tf2-6 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-6 SPAC27E2.08"
"647","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap4.6846","Biological Processes","ATP-dependent DNA helicase Pif1 (EC 5.6.2.3) (DNA 5'-3' helicase Pif1)","pif1 Bd3546"
"648","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap5.1459","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"649","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap5.1460","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"650","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap6.2494","Biological Processes","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"651","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap7.1260","Biological Processes","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"652","GO:0006310","DNA recombination",1075,17,8.57,0.0066,"evm.model.Ap9.1428","Biological Processes","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","TY3B-G YGRWTy3-1 POL YGR109W-B G5984"
"653","GO:0000723","telomere maintenance",194,7,1.55,0.00666,"evm.model.Ap1.3900","Biological Processes","ATP-dependent DNA helicase PIF1 (EC 5.6.2.3) (DNA 5'-3' helicase PIF1) (DNA repair and recombination helicase PIF1)","pif1 AN6895"
"654","GO:0000723","telomere maintenance",194,7,1.55,0.00666,"evm.model.Ap4.2082","Biological Processes","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"655","GO:0000723","telomere maintenance",194,7,1.55,0.00666,"evm.model.Ap4.3779","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"656","GO:0000723","telomere maintenance",194,7,1.55,0.00666,"evm.model.Ap4.6846","Biological Processes","ATP-dependent DNA helicase Pif1 (EC 5.6.2.3) (DNA 5'-3' helicase Pif1)","pif1 Bd3546"
"657","GO:0000723","telomere maintenance",194,7,1.55,0.00666,"evm.model.Ap5.1459","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"658","GO:0000723","telomere maintenance",194,7,1.55,0.00666,"evm.model.Ap5.1460","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"659","GO:0000723","telomere maintenance",194,7,1.55,0.00666,"evm.model.Ap6.2494","Biological Processes","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"660","GO:0031053","primary miRNA processing",16,2,0.13,0.00705,"evm.model.Ap12.5","Biological Processes","Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box RNA helicase DEAD1) (mDEAD1) (DEAD box protein 5) (RNA helicase p68)","Ddx5 Tnz2"
"661","GO:0031053","primary miRNA processing",16,2,0.13,0.00705,"evm.model.Ap9.1193_evm.model.Ap9.1194","Biological Processes","Serrate RNA effector molecule homolog (Arsenite-resistance protein 2)","SRRT ARS2"
"662","GO:1902570","protein localization to nucleolus",28,4,0.22,0.00778,"evm.model.Ap14.1355","Biological Processes","DNA-directed RNA polymerase I subunit RPA1 (RNA polymerase I subunit A1) (EC 2.7.7.6) (A190) (DNA-directed RNA polymerase I largest subunit) (DNA-directed RNA polymerase I subunit A) (RNA polymerase I 194 kDa subunit) (RPA194)","POLR1A"
"663","GO:1902570","protein localization to nucleolus",28,4,0.22,0.00778,"evm.model.Ap14.1389","Biological Processes","DNA-directed RNA polymerase I subunit RPA1 (RNA polymerase I subunit A1) (EC 2.7.7.6) (DNA-directed RNA polymerase I largest subunit) (DNA-directed RNA polymerase I subunit A) (RNA polymerase I 194 kDa subunit) (A194) (RPA194)","Polr1a Rpa1 Rpo1-4"
"664","GO:1902570","protein localization to nucleolus",28,4,0.22,0.00778,"evm.model.Ap14.951","Biological Processes","HEAT repeat-containing protein 1 (Protein BAP28) (U3 small nucleolar RNA-associated protein 10 homolog) [Cleaved into: HEAT repeat-containing protein 1, N-terminally processed]","HEATR1 BAP28 UTP10"
"665","GO:1902570","protein localization to nucleolus",28,4,0.22,0.00778,"evm.model.Ap4.2082","Biological Processes","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"666","GO:1903038","negative regulation of leukocyte cell-cell adhesion",60,2,0.48,0.00795,"evm.model.Ap10.857","Biological Processes","Serine/threonine-protein kinase WNK1 (EC 2.7.11.1) (Protein kinase lysine-deficient 1) (Protein kinase with no lysine 1)","Wnk1 Hsn2 Prkwnk1"
"667","GO:1903038","negative regulation of leukocyte cell-cell adhesion",60,2,0.48,0.00795,"evm.model.Ap4.7040","Biological Processes","Proteasome subunit alpha type-7 (Proteasome subunit RC6-1) (Proteasome subunit XAPC7) (Proteasome subunit alpha-4) (alpha-4)","PSMA7 HSPC"
"668","GO:1990547","mitochondrial phosphate ion transmembrane transport",1,1,0.01,0.00797,"evm.model.Ap10.1639","Biological Processes","Solute carrier family 25 member 3 (Phosphate carrier protein, mitochondrial) (Phosphate transport protein) (PTP)","Slc25a3"
"669","GO:0036016","cellular response to interleukin-3",1,1,0.01,0.00797,"evm.model.Ap8.228","Biological Processes","Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)","GSK3B"
"670","GO:0090222","centrosome-templated microtubule nucleation",1,1,0.01,0.00797,"evm.model.Ap4.6371","Biological Processes","Centrosomal protein of 192 kDa (Cep192) (Cep192/SPD-2)","CEP192 KIAA1569 PP8407"
"671","GO:1900108","negative regulation of nodal signaling pathway",1,1,0.01,0.00797,"evm.model.Ap1.1878","Biological Processes","BOS complex subunit ncln (Nicalin-1) (Nicastrin-like protein 1)","ncln ncl1"
"672","GO:0006427","histidyl-tRNA aminoacylation",1,1,0.01,0.00797,"evm.model.Ap5.2936","Biological Processes","Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)","HARS1 HARS"
"673","GO:0043323","positive regulation of natural killer cell degranul...",1,1,0.01,0.00797,"evm.model.Ap4.6406","Biological Processes","AP-1 complex subunit gamma-1 (Adaptor protein complex AP-1 subunit gamma-1) (Adaptor-related protein complex 1 subunit gamma-1) (Clathrin assembly protein complex 1 gamma-1 large chain) (Gamma-adaptin) (Gamma1-adaptin) (Golgi adaptor HA1/AP1 adaptin subunit gamma-1)","AP1G1 ADTG CLAPG1"
"674","GO:0006430","lysyl-tRNA aminoacylation",1,1,0.01,0.00797,"evm.model.Ap4.6836","Biological Processes","Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)","Kars1 Kars"
"675","GO:0002276","basophil activation involved in immune response",1,1,0.01,0.00797,"evm.model.Ap4.6836","Biological Processes","Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)","Kars1 Kars"
"676","GO:0006438","valyl-tRNA aminoacylation",1,1,0.01,0.00797,"evm.model.Ap1.2394","Biological Processes","Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)","Vars1 Vars Vars2"
"677","GO:1904983","glycine import into mitochondrion",1,1,0.01,0.00797,"evm.model.Ap1.2495","Biological Processes","Mitochondrial glycine transporter (Solute carrier family 25 member 38)","slc25a38"
"678","GO:0072753","cellular response to glutathione",1,1,0.01,0.00797,"evm.model.Ap4.7247","Biological Processes","Mitochondrial inner membrane m-AAA protease component AFG3L2 (EC 3.4.24.-) (EC 3.6.-.-) (AFG3-like protein 2) (Paraplegin-like protein)","AFG3L2"
"679","GO:0160076","negative regulation of non-canonical inflammasome c...",1,1,0.01,0.00797,"evm.model.Ap5.611","Biological Processes","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (EC 2.4.1.255) (O-GlcNAc transferase subunit p110) (O-linked N-acetylglucosamine transferase 110 kDa subunit) (OGT)","Ogt"
"680","GO:2001024","negative regulation of response to drug",1,1,0.01,0.00797,"evm.model.Ap13.2334","Biological Processes","Protein kinase C-like 1B (PKC1B) (EC 2.7.11.13)","pkc-1 kin-13 ttx-4 F57F5.5"
"681","GO:0038116","chemokine (C-C motif) ligand 21 signaling pathway",1,1,0.01,0.00797,"evm.model.Ap10.857","Biological Processes","Serine/threonine-protein kinase WNK1 (EC 2.7.11.1) (Protein kinase lysine-deficient 1) (Protein kinase with no lysine 1)","Wnk1 Hsn2 Prkwnk1"
"682","GO:0031247","actin rod assembly",1,1,0.01,0.00797,"evm.model.Ap10.486","Biological Processes","Endoplasmin (EC 3.6.4.-) (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)","Hsp90b1 Grp94 Hspc4 Tra1"
"683","GO:0000452","snoRNA guided rRNA 2'-O-methylation",1,1,0.01,0.00797,"evm.model.Ap8.316","Biological Processes","rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase)","Fib CG9888"
"684","GO:1903882","negative regulation of interleukin-17-mediated sign...",1,1,0.01,0.00797,"evm.model.Ap8.1956","Biological Processes","Ubiquitin carboxyl-terminal hydrolase 25 (EC 3.4.19.12) (Deubiquitinating enzyme 25) (Ubiquitin thioesterase 25) (Ubiquitin-specific-processing protease 25) (mUSP25)","Usp25"
"685","GO:0021589","cerebellum structural organization",1,1,0.01,0.00797,"evm.model.Ap1.2103","Biological Processes","Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)","HSPA5 GRP78"
"686","GO:0000028","ribosomal small subunit assembly",19,2,0.15,0.00988,"evm.model.Ap12.1169","Biological Processes","Small ribosomal subunit protein uS2 (40S ribosomal protein SA)","v1g198553"
"687","GO:0000028","ribosomal small subunit assembly",19,2,0.15,0.00988,"evm.model.Ap8.2728","Biological Processes","Small ribosomal subunit protein eS19 (40S ribosomal protein S19)","RPS19"
"688","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap1.1633","Biological Processes","Exocyst complex component 5 (Exocyst complex component Sec10) (hSec10)","EXOC5 SEC10 SEC10L1"
"689","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap1.224","Biological Processes","Tubulin alpha-1D chain (EC 3.6.5.-) [Cleaved into: Detyrosinated tubulin alpha-1D chain]","TUBA1D"
"690","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap10.118","Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"691","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap10.857","Biological Processes","Serine/threonine-protein kinase WNK1 (EC 2.7.11.1) (Protein kinase lysine-deficient 1) (Protein kinase with no lysine 1)","Wnk1 Hsn2 Prkwnk1"
"692","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap12.538","Biological Processes","Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)","Myh10"
"693","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap13.2303","Biological Processes","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","TTC28 KIAA1043 TPRBK"
"694","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap13.2309","Biological Processes","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","TTC28 KIAA1043 TPRBK"
"695","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap13.2323","Biological Processes","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","TTC28 KIAA1043 TPRBK"
"696","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap13.2324","Biological Processes","G protein-signaling modulator 2 (Mosaic protein LGN)","GPSM2 LGN"
"697","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap13.2328","Biological Processes","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","TTC28 KIAA1043 TPRBK"
"698","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap13.2353","Biological Processes","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","TTC28 KIAA1043 TPRBK"
"699","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap14.9","Biological Processes","Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (p97) (Valosin-containing protein) (VCP)","vcp"
"700","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap3.2431","Biological Processes","Tubulin alpha-1D chain (EC 3.6.5.-) [Cleaved into: Detyrosinated tubulin alpha-1D chain]","TUBA1D"
"701","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap4.5514","Biological Processes","Retinoblastoma-like protein 1 (107 kDa retinoblastoma-associated protein) (p107) (pRb1)","Rbl1"
"702","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap4.5690","Biological Processes","Heat shock factor protein 1 (HSF 1) (HSF 3A) (HSTF 3A) (Heat shock transcription factor 1) (HSTF 1)","HSF1"
"703","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap4.6371","Biological Processes","Centrosomal protein of 192 kDa (Cep192) (Cep192/SPD-2)","CEP192 KIAA1569 PP8407"
"704","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap4.7040","Biological Processes","Proteasome subunit alpha type-7 (Proteasome subunit RC6-1) (Proteasome subunit XAPC7) (Proteasome subunit alpha-4) (alpha-4)","PSMA7 HSPC"
"705","GO:0000278","mitotic cell cycle",1246,18,9.93,0.01019,"evm.model.Ap7.2235","Biological Processes","Tubulin alpha-1A chain (EC 3.6.5.-) (Alpha-tubulin 1) (Tubulin alpha-1 chain) [Cleaved into: Detyrosinated tubulin alpha-1A chain]","Tuba1a Tuba1"
"706","GO:0000724","double-strand break repair via homologous recombina...",236,6,1.88,0.01142,"evm.model.Ap1.121","Biological Processes","Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein) (WASp)","WAS IMD2"
"707","GO:0000724","double-strand break repair via homologous recombina...",236,6,1.88,0.01142,"evm.model.Ap4.2082","Biological Processes","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"708","GO:0000724","double-strand break repair via homologous recombina...",236,6,1.88,0.01142,"evm.model.Ap4.3779","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"709","GO:0000724","double-strand break repair via homologous recombina...",236,6,1.88,0.01142,"evm.model.Ap5.1459","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"710","GO:0000724","double-strand break repair via homologous recombina...",236,6,1.88,0.01142,"evm.model.Ap5.1460","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"711","GO:0000724","double-strand break repair via homologous recombina...",236,6,1.88,0.01142,"evm.model.Ap6.2494","Biological Processes","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"712","GO:0070301","cellular response to hydrogen peroxide",59,3,0.47,0.01168,"evm.model.Ap1.3061","Biological Processes","Short transient receptor potential channel 6 (TrpC6) (Calcium entry channel) (Transient receptor protein 6) (TRP-6)","Trpc6 Trp6 Trrp6"
"713","GO:0070301","cellular response to hydrogen peroxide",59,3,0.47,0.01168,"evm.model.Ap4.7000","Biological Processes","Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1)","RIPK1 RIP RIP1"
"714","GO:0070301","cellular response to hydrogen peroxide",59,3,0.47,0.01168,"evm.model.Ap5.2772","Biological Processes","Apoptosis-inducing factor 1, mitochondrial (EC 1.6.99.-) (Programmed cell death protein 8)","AIFM1 AIF PDCD8"
"715","GO:0042789","mRNA transcription by RNA polymerase II",21,2,0.17,0.01201,"evm.model.Ap10.118","Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"716","GO:0042789","mRNA transcription by RNA polymerase II",21,2,0.17,0.01201,"evm.model.Ap8.177","Biological Processes","DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase III largest subunit) (RNA polymerase II subunit A)","Polr2A RPB1 RpII215 CG1554"
"717","GO:0008340","determination of adult lifespan",61,3,0.49,0.01278,"evm.model.Ap4.3779","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"718","GO:0008340","determination of adult lifespan",61,3,0.49,0.01278,"evm.model.Ap5.1459","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"719","GO:0008340","determination of adult lifespan",61,3,0.49,0.01278,"evm.model.Ap5.1460","Biological Processes","ATP-dependent helicase wrn-1 (EC 5.6.2.4) (DNA 3'-5' helicase wrn) (Werner syndrome protein homolog)","wrn-1 F18C5.2"
"720","GO:0000027","ribosomal large subunit assembly",32,3,0.26,0.01302,"evm.model.Ap1.3652","Biological Processes","Large ribosomal subunit protein uL18A (60S ribosomal protein L5-A)","rpl5-a"
"721","GO:0000027","ribosomal large subunit assembly",32,3,0.26,0.01302,"evm.model.Ap12.1667","Biological Processes","Acyl carrier protein, mitochondrial (ACP) (CI-SDAP) (NADH-ubiquinone oxidoreductase 9.6 kDa subunit)","Ndufab1"
"722","GO:0000027","ribosomal large subunit assembly",32,3,0.26,0.01302,"evm.model.Ap9.1183","Biological Processes","Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)","RPLP0"
"723","GO:0021680","cerebellar Purkinje cell layer development",22,2,0.18,0.01314,"evm.model.Ap1.2103","Biological Processes","Endoplasmic reticulum chaperone BiP (EC 3.6.4.10) (78 kDa glucose-regulated protein) (GRP-78) (Binding-immunoglobulin protein) (BiP) (Heat shock protein 70 family protein 5) (HSP70 family protein 5) (Heat shock protein family A member 5) (Immunoglobulin heavy chain-binding protein)","HSPA5 GRP78"
"724","GO:0021680","cerebellar Purkinje cell layer development",22,2,0.18,0.01314,"evm.model.Ap12.538","Biological Processes","Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)","Myh10"
"725","GO:0030970","retrograde protein transport, ER to cytosol",22,2,0.18,0.01314,"evm.model.Ap10.486","Biological Processes","Endoplasmin (EC 3.6.4.-) (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)","Hsp90b1 Grp94 Hspc4 Tra1"
"726","GO:0030970","retrograde protein transport, ER to cytosol",22,2,0.18,0.01314,"evm.model.Ap14.9","Biological Processes","Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (p97) (Valosin-containing protein) (VCP)","vcp"
"727","GO:0030032","lamellipodium assembly",50,3,0.4,0.0142,"evm.model.Ap1.121","Biological Processes","Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein) (WASp)","WAS IMD2"
"728","GO:0030032","lamellipodium assembly",50,3,0.4,0.0142,"evm.model.Ap1.2353","Biological Processes","Guanine nucleotide exchange factor VAV3 (VAV-3)","Vav3"
