"","species","GO.ID","Term","Fisher","Significant","ontology","Protein","Protein_abbrv"
"597","Apoc","GO:0120323","lipid ubiquitination",0.00055,4,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"598","Apoc","GO:0120323","lipid ubiquitination",0.00055,4,"Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","Rnf213 Mystr"
"599","Apoc","GO:0120323","lipid ubiquitination",0.00055,4,"Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","Rnf213 Mystr"
"600","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"601","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Tolloid-like protein 1 (mTll) (EC 3.4.24.-)","Tll1 Tll"
"602","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Protein NLRC3","Nlrc3"
"603","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"604","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"605","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"606","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Cytochrome P450 3A41 (EC 1.14.14.1)","Cyp3a41a Cyp3a41; Cyp3a41b"
"607","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"608","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Protein NLRC3","Nlrc3"
"609","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","F-box/WD repeat-containing protein 7 (F-box and WD-40 domain-containing protein 7)","FBXW7 FBW7"
"610","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Cadherin EGF LAG seven-pass G-type receptor 2 (Cadherin family member 10) (Epidermal growth factor-like protein 2) (EGF-like protein 2) (Flamingo homolog 3) (Multiple epidermal growth factor-like domains protein 3) (Multiple EGF-like domains protein 3)","CELSR2 CDHF10 EGFL2 KIAA0279 MEGF3"
"611","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"612","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"613","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Proprotein convertase subtilisin/kexin type 6 (EC 3.4.21.-) (Paired basic amino acid cleaving enzyme 4) (Subtilisin-like proprotein convertase 4) (SPC4) (Subtilisin/kexin-like protease PACE4)","PCSK6 PACE4"
"614","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Titin (EC 2.7.11.1) (Connectin)","Ttn"
"615","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"616","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (eIF-3-eta)","EIF3B EIF3S9"
"617","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"618","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"619","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"620","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (RING-type E3 ubiquitin transferase TRAF6)","TRAF6"
"621","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Receptor-interacting serine/threonine-protein kinase 1 (EC 2.7.11.1) (Cell death protein RIP) (Receptor-interacting protein 1) (RIP-1)","Ripk1 Rinp Rip"
"622","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Neuroblast differentiation-associated protein AHNAK (Desmoyokin)","AHNAK PM227"
"623","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Scaffold attachment factor B1 (SAF-B1)","SAFB SAFB1"
"624","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)","SNW1 SKIIP"
"625","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)","TUT4 KIAA0191 ZCCHC11"
"626","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)","TUT4 KIAA0191 ZCCHC11"
"627","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Disintegrin and metalloproteinase domain-containing protein 8 (ADAM 8) (EC 3.4.24.-) (Cell surface antigen MS2) (CD antigen CD156a)","ADAM8 MS2"
"628","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Tudor and KH domain-containing protein (Tudor domain-containing protein 2)","TDRKH TDRD2"
"629","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4 (SMARCA4) (EC 3.6.4.-) (BRG1-associated factor 190A) (BAF190A) (Protein brahma homolog 1) (SNF2-beta) (Transcription activator BRG1)","SMARCA4 BAF190A BRG1 SNF2B SNF2L4"
"630","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 4 (SMARCA4) (EC 3.6.4.-) (BRG1-associated factor 190A) (BAF190A) (Protein brahma homolog 1) (SNF2-beta) (Transcription activator BRG1)","SMARCA4 BAF190A BRG1 SNF2B SNF2L4"
"631","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)","TTN"
"632","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin)","FCN1 FCNM"
"633","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"634","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Lysyl oxidase homolog 2 (EC 1.4.3.13) (Lysyl oxidase-like protein 2)","LOXL2"
"635","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"636","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"637","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"638","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Bromodomain-containing protein 8","Brd8"
"639","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Short transient receptor potential channel 2 (TrpC2) (Transient receptor protein 2) (TRP-2) (rTrp2)","Trpc2 Trp2"
"640","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"641","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Neogenin","Neo1 Ngn"
"642","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Ficolin-2 (Collagen/fibrinogen domain-containing protein 2) (Ficolin-B) (Ficolin-beta) (L-ficolin)","Fcn2 Fcnb"
"643","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Aminopeptidase N (AP-N) (rAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Kidney Zn peptidase) (KZP) (Microsomal aminopeptidase) (CD antigen CD13)","Anpep"
"644","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"645","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Transcriptional adapter 2-alpha (Transcriptional adapter 2-like) (ADA2-like protein)","Tada2a Tada2l"
"646","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Leucine-rich repeat-containing G protein-coupled receptor 4 (G protein-coupled receptor 48)","Lgr4 Gpr48"
"647","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Pogo transposable element with KRAB domain","POGK KIAA1513 LST003 SLTP003"
"648","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1)","ROBO1 DUTT1"
"649","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Cadherin-related tumor suppressor (Protein fat) [Cleaved into: Ft-mito]","ft CG3352"
"650","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","trim71 lin41"
"651","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"652","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Histone acetyltransferase p300 (p300 HAT) (EC 2.3.1.48) (E1A-associated protein p300) (Histone butyryltransferase p300) (EC 2.3.1.-) (Histone crotonyltransferase p300) (EC 2.3.1.-) (Protein 2-hydroxyisobutyryltransferase p300) (EC 2.3.1.-) (Protein isonicotinyltransferase p300) (EC 2.3.1.-) (Protein lactyltransferas p300) (EC 2.3.1.-) (Protein propionyltransferase p300) (EC 2.3.1.-)","Ep300 P300"
"653","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Paired box protein Pax-6 (Pax[Zf-a])","pax6a pax[zf-a] paxzf-a si:dkeyp-46c10.1"
"654","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Paired box protein Pax-6 (Pax[Zf-a])","pax6a pax[zf-a] paxzf-a si:dkeyp-46c10.1"
"655","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Neurogenic locus notch homolog protein 2 (Notch 2) (hN2) [Cleaved into: Notch 2 extracellular truncation (N2ECD); Notch 2 intracellular domain (N2ICD)]","NOTCH2"
"656","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"657","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","CUB and sushi domain-containing protein 1 (CUB and sushi multiple domains protein 1)","Csmd1"
"658","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"659","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Progesterone-induced-blocking factor 1 (PIBF) (Centrosomal protein of 90 kDa) (CEP90)","PIBF1 C13orf24 PIBF"
"660","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Deformed epidermal autoregulatory factor 1 (Protein DEAF-1)","Deaf1 CG8567"
"661","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Zinc finger protein ZFP2 (Zfp-2) (Zinc finger protein 751)","ZFP2 ZNF751"
"662","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Roundabout homolog 1","Robo1 Dutt1"
"663","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","DNA-directed RNA polymerase I subunit RPA2 (RNA polymerase I subunit 2) (EC 2.7.7.6) (DNA-directed RNA polymerase I 135 kDa polypeptide) (RPA135)","POLR1B"
"664","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Transformation/transcription domain-associated protein (350/400 kDa PCAF-associated factor) (PAF350/400) (STAF40) (Tra1 homolog)","TRRAP PAF400"
"665","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)","Abcc1 Mrp1"
"666","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"667","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Metabotropic glutamate receptor 3 (mGluR3)","Grm3 Gprc1c Mglur3"
"668","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Metabotropic glutamate receptor 3 (mGluR3)","Grm3 Gprc1c Mglur3"
"669","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Multiple epidermal growth factor-like domains protein 8 (Multiple EGF-like domains protein 8) (Epidermal growth factor-like protein 4) (EGF-like protein 4)","Megf8 Egfl4"
"670","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","E3 ubiquitin-protein ligase UBR5 (EC 2.3.2.26) (E3 ubiquitin-protein ligase, HECT domain-containing 1) (Hyperplastic discs protein homolog)","Ubr5 Edd Edd1 Kiaa0896"
"671","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","DNA-directed RNA polymerase III subunit RPC1 (RNA polymerase III subunit C1) (EC 2.7.7.6) (DNA-directed RNA polymerase III subunit A)","POLR3A RCJMB04_7b9"
"672","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","DNA-directed RNA polymerase III subunit RPC1 (RNA polymerase III subunit C1) (EC 2.7.7.6) (DNA-directed RNA polymerase III subunit A)","POLR3A RCJMB04_7b9"
"673","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Proprotein convertase subtilisin/kexin type 6 (EC 3.4.21.-) (Paired basic amino acid cleaving enzyme 4) (Subtilisin-like proprotein convertase 4) (SPC4) (Subtilisin/kexin-like protease PACE4)","PCSK6 PACE4"
"674","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1) (EC 3.6.1.-)","Smchd1 Kiaa0650"
"675","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Protein HEG homolog 1","Heg1"
"676","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein]","N CG3936"
"677","Apoc","GO:0010467","gene expression",0.00256,78,"Biological Processes","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (CD antigen CD331)","FGFR1 BFGFR CEK FGFBR FLG FLT2 HBGFR"
"678","Apoc","GO:0120193","tight junction organization",0.00293,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"679","Apoc","GO:0120193","tight junction organization",0.00293,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"680","Apoc","GO:0120193","tight junction organization",0.00293,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"681","Apoc","GO:0120193","tight junction organization",0.00293,6,"Biological Processes","Tight junction protein 1 (Tight junction protein ZO-1) (Zona occludens protein 1) (Zonula occludens protein 1)","Tjp1 Zo1"
"682","Apoc","GO:0120193","tight junction organization",0.00293,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"683","Apoc","GO:0120193","tight junction organization",0.00293,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"684","Apoc","GO:0099170","postsynaptic modulation of chemical synaptic transm...",0.00304,4,"Biological Processes","Ras-specific guanine nucleotide-releasing factor 1 (Ras-GRF1) (Guanine nucleotide-releasing protein) (GNRP) (P140 Ras-GRF)","Rasgrf1"
"685","Apoc","GO:0099170","postsynaptic modulation of chemical synaptic transm...",0.00304,4,"Biological Processes","Triple functional domain protein (EC 2.7.11.1) (PTPRF-interacting protein)","TRIO"
"686","Apoc","GO:0099170","postsynaptic modulation of chemical synaptic transm...",0.00304,4,"Biological Processes","Metabotropic glutamate receptor 3 (mGluR3)","Grm3 Gprc1c Mglur3"
"687","Apoc","GO:0099170","postsynaptic modulation of chemical synaptic transm...",0.00304,4,"Biological Processes","Metabotropic glutamate receptor 3 (mGluR3)","Grm3 Gprc1c Mglur3"
"688","Apoc","GO:0010572","positive regulation of platelet activation",0.00382,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"689","Apoc","GO:0010572","positive regulation of platelet activation",0.00382,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"690","Apoc","GO:0010572","positive regulation of platelet activation",0.00382,6,"Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"691","Apoc","GO:0010572","positive regulation of platelet activation",0.00382,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"692","Apoc","GO:0010572","positive regulation of platelet activation",0.00382,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"693","Apoc","GO:0010572","positive regulation of platelet activation",0.00382,6,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"694","Apoc","GO:0036303","lymph vessel morphogenesis",0.00386,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"695","Apoc","GO:0036303","lymph vessel morphogenesis",0.00386,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"696","Apoc","GO:0036303","lymph vessel morphogenesis",0.00386,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"697","Apoc","GO:0036303","lymph vessel morphogenesis",0.00386,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","svep1"
"698","Apoc","GO:0036303","lymph vessel morphogenesis",0.00386,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","svep1"
"699","Apoc","GO:0036303","lymph vessel morphogenesis",0.00386,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"700","Apoc","GO:0036303","lymph vessel morphogenesis",0.00386,7,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"701","Apoc","GO:0048014","Tie signaling pathway",0.00521,5,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"702","Apoc","GO:0048014","Tie signaling pathway",0.00521,5,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (Polydom)","Svep1"
"703","Apoc","GO:0048014","Tie signaling pathway",0.00521,5,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"704","Apoc","GO:0048014","Tie signaling pathway",0.00521,5,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"705","Apoc","GO:0048014","Tie signaling pathway",0.00521,5,"Biological Processes","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","Svep1"
"706","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"707","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"708","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","Rnf213 Mystr"
"709","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase RNF213) (EC 2.3.2.-) (Mysterin) (RING finger protein 213)","Rnf213 Mystr"
"710","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"711","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Lactadherin (BP47) (Components 15/16) (MFGM) (MGP57/53) (Milk fat globule-EGF factor 8) (MFG-E8) (PAS-6/PAS-7 glycoprotein) (SED1) (Sperm surface protein SP47)","MFGE8"
"712","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Lactadherin (BP47) (Components 15/16) (MFGM) (MGP57/53) (Milk fat globule-EGF factor 8) (MFG-E8) (PAS-6/PAS-7 glycoprotein) (SED1) (Sperm surface protein SP47)","MFGE8"
"713","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Disintegrin and metalloproteinase domain-containing protein 8 (ADAM 8) (EC 3.4.24.-) (Cell surface antigen MS2) (CD antigen CD156a)","ADAM8 MS2"
"714","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Lysyl oxidase homolog 2 (EC 1.4.3.13) (Lysyl oxidase-like protein 2)","LOXL2"
"715","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Lactadherin (MFGM) (Milk fat globule-EGF factor 8) (MFG-E8) (SED1) (Sperm surface protein SP47) (PP47)","MFGE8"
"716","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Tight junction protein 1 (Tight junction protein ZO-1) (Zona occludens protein 1) (Zonula occludens protein 1)","Tjp1 Zo1"
"717","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Aminopeptidase N (AP-N) (rAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Kidney Zn peptidase) (KZP) (Microsomal aminopeptidase) (CD antigen CD13)","Anpep"
"718","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Peroxidasin homolog (EC 1.11.2.-) [Cleaved into: PXDN active fragment]","Pxdn Kiaa0230"
"719","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Peroxidasin homolog (EC 1.11.2.-) [Cleaved into: PXDN active fragment]","Pxdn Kiaa0230"
"720","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1)","ROBO1 DUTT1"
"721","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Neurogenic locus notch homolog protein 2 (Notch 2) (hN2) [Cleaved into: Notch 2 extracellular truncation (N2ECD); Notch 2 intracellular domain (N2ICD)]","NOTCH2"
"722","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Peroxidasin homolog (EC 1.11.2.-) [Cleaved into: PXDN active fragment]","Pxdn Kiaa0230"
"723","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Roundabout homolog 1","Robo1 Dutt1"
"724","Apoc","GO:0001525","angiogenesis",0.00561,19,"Biological Processes","Peroxidasin homolog (EC 1.11.2.-) (Melanoma-associated antigen MG50) (Peroxidasin 1) (hsPxd01) (Vascular peroxidase 1) (p53-responsive gene 2 protein) [Cleaved into: PXDN active fragment]","PXDN KIAA0230 MG50 PRG2 PXD01 VPO VPO1"
"725","Apoc","GO:0002040","sprouting angiogenesis",0.00609,8,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
